PDB,VINA,GlideSP,GlideXP,DSX,RFScore,HPS,HMS,HSS,XAvg ,MMGbsa,Experimental
2bfr,-7.983,-10.29,-7.19,-156.353,-7.16791527099,-8.482723483,-8.980081863,-8.358383888,-8.607063078,-57.67720512,-7.253143043
2bfq,-8.97616,-12.93,-16,-190.951,-7.30478939734,-9.256392074,-9.40836269,-8.91100431,-9.187314521,-125.9004158,-9.518886774
1o3k,-7.61522,-8.9,-9.78,-94.618,-7.35950411535,-7.985365103,-8.510354504,-8.344568377,-8.275490824,-41.81866037,-9.353100648
1heg,-9.66277,-14.05,-16.13,-216.273,-10.7987760609,-10.5964966,-11.79844602,-10.91425334,-11.10767049,-150.5606387,-10.69320517
1v2s,-5.29472,-7.84,-6.75,-69.77,-6.31296255017,-6.963017321,-6.949201811,-7.18406549,-7.032094874,-30.09296742,-5.761067903
1a4r,-7.88176,-9.24,-9.35,-130.917,-7.45096503603,-7.874841018,-8.206413271,-7.66760836,-7.91628755,-46.99748996,-9.201130032
1k1m,-8.82374,-10.39,-10.03,-147.745,-10.2783801913,-9.090605947,-10.11295373,-9.076790437,-9.422178201,-81.35295843,-10.22347781
1k1l,-8.12643,-10.56,-12.5,-137.012,-9.93125065693,-8.897188799,-9.739934943,-8.855742268,-9.1596835,-81.22377534,-9.532702285
1k1j,-8.36525,-9.9,-11.38,-155.28,-10.8056192286,-9.17349901,-10.16821577,-8.938635331,-9.422178201,-83.22872833,-10.43071047
1k1i,-7.68446,-10.27,-10.74,-138.534,-10.3264958093,-8.510354504,-10.2096623,-8.634694099,-9.118236968,-85.23980897,-9.090605947
1o2q,-8.1868,-8.49,-9.94,-123.207,-7.56896172082,-8.717587162,-9.228761053,-9.201130032,-9.049159415,-33.81419231,-10.61031211
1q91,-8.76978,-13.36,-18.61,-142.997,-8.16136884512,-8.841926757,-9.339285137,-8.814295736,-8.993897373,-89.98566035,-5.733436882
2bo4,-4.57719,-9.27,-11.95,-49.714,-6.54543345898,-6.603814047,-6.631445068,-6.451843431,-6.562367515,-44.92471577,-6.368950367
1o2x,-6.18064,-8.91,-9.73,-97.632,-7.75261521962,-7.66760836,-8.151151229,-7.805763465,-7.874841018,-34.56946469,-8.082073676
1fkh,-6.94532,-7,-7.27,-122.121,-8.9835447123,-8.66232512,-10.77609824,-8.372199398,-9.270207584,-91.40370493,-11.2596411
1swr,-7.6676,-13.71,-17.72,-122.543,-8.93687684677,-8.455092461,-8.731402673,-8.17878225,-8.455092461,-125.7125751,-9.560333306
1o2n,-9.1659,-11.49,-11.89,-121.499,-8.93236814135,-8.828111247,-9.65704188,-9.270207584,-9.256392074,-42.53950677,-8.41364593
1mfi,-7.85104,-7.96,-8.92,-84.271,-6.52006013842,-8.316937356,-8.482723483,-7.750501423,-8.17878225,-76.14022364,-7.722870402
1koj,-6.59164,-6.2,-15.59,-79.412,-7.68170832116,-7.543268765,-8.206413271,-7.488006722,-7.750501423,-61.02590802,-9.256392074
1o2j,-6.97176,-9.28,-11.16,-112.582,-8.12482034289,-8.151151229,-8.551801035,-8.537985525,-8.41364593,-34.13613853,-9.560333306
1o2k,-6.65936,-9.11,-9.5,-106.973,-8.22838711167,-7.943918571,-8.607063078,-8.316937356,-8.289306335,-42.57602777,-9.560333306
1fkf,-11.55361,-14.7,-17.55,-209.711,-9.59590567009,-10.77609824,-13.30433667,-10.36163292,-11.48068927,-156.4298053,-12.98657992
1fkg,-7.80969,-9.3,-9.58,-139.064,-9.40115684861,-9.242576563,-11.121486,-8.980081863,-9.781381475,-102.0069213,-11.05240845
2fzz,-12.6504,-9.32,-8.56,-201.524,-12.201269156,-11.46687376,-11.770815,-10.65175864,-11.30108764,-53.97729104,-14.53391711
2dri,-6.5954,-6.8,-9.94,-70.545,-6.32335390637,-7.363667127,-8.17878225,-7.460375701,-7.66760836,-65.32343465,-9.518886774
2h4k,-7.1917,-9.41,-11.81,-92.124,-7.22003179826,-7.93010306,-9.339285137,-7.819578976,-8.358383888,-73.10955313,-7.584715296
1m1b,-5.21391,-7.77,-7.33,-32,-7.97464800427,-6.755784663,-7.377482638,-6.755784663,-6.963017321,8.522255415,-6.43802792
1bwa,-12.9967,-16.32,-14.94,-277.034,-11.2672806983,-13.02802646,-14.31286894,-12.46159052,-13.26289014,-163.4298656,-10.49978802
1bwb,-14.67681,-17.17,-15.58,-297.739,-10.5739636011,-14.17471383,-15.10035304,-13.98129668,-14.42339302,-170.1028805,-11.63265989
1xbo,-9.38555,-10.72,-14.25,-151.328,-7.82724333962,-9.89190556,-10.98333089,-9.214945542,-10.03006067,-106.933482,-8.344568377
2fzk,-7.62278,-7.49,-14.06,-95.304,-7.85671280522,-8.482723483,-8.938635331,-8.537985525,-8.648509609,-58.17093535,-4.973583801
1gyy,-6.11604,-9.54,-12.59,-65.785,-7.05670147148,-7.239327532,-7.943918571,-7.032094874,-7.405113659,-69.6634176,-5.028845843
1gyx,-5.04872,-8.64,-9.13,-54.804,-6.41394332944,-7.004463853,-7.598530807,-6.741969152,-7.114987937,-50.18259643,-3.426246618
1n4h,-9.65254,-10.38,-11.14,-130.097,-10.9864629079,-10.44452598,-10.08532271,-10.29255537,-10.26492434,-123.0623226,-9.049159416
1kzk,-12.47671,-15.54,-14.56,-224.582,-12.411331853,-12.19909582,-13.30433667,-12.2958044,-12.59974563,-171.8439078,-14.35431547
2fzg,-7.57418,-2.9,-12.05,-98.932,-7.6074221034,-8.275490824,-8.938635331,-8.537985525,-8.593247567,-73.49653996,-4.669642569
8abp,-6.50632,-6.87,-10.21,-60.389,-6.61974842035,-7.197881001,-7.764316934,-7.18406549,-7.391298149,-79.21535709,-11.05240845
1nw4,-8.58938,-9.96,-10.35,-111.453,-10.3932842532,-7.861025507,-8.040627145,-7.639977339,-7.847209997,-88.41939786,-12.53066808
1bxq,-8.60454,-13.58,-11.4,-189.411,-8.98832615474,-10.38926394,-11.50832029,-10.472157,-10.78991375,-123.0209347,-10.19584679
1add,-7.86693,-7.52,-8.56,-99.271,-9.832772477,-8.026811634,-8.234044293,-7.91628755,-8.068258166,-27.64767512,-9.311654116
1lgw,-5.8743,-6.94,-6.3,-58.961,-6.3812006223,-7.17024998,-7.294589575,-6.866308747,-7.114987937,-44.16921928,-5.526204223
1lgt,-8.41284,-9.24,-11.08,-76.236,-8.5722267843,-8.275490824,-9.090605947,-8.344568377,-8.565616546,-66.06411341,-8.42746144
1v0l,-7.29477,-7.5,-11.46,-95.026,-7.06523833376,-7.363667127,-7.819578976,-7.253143043,-7.474191212,-55.76976738,-10.43071047
2f6t,-8.25409,-10.17,-10.17,-120.538,-7.92843368608,-8.634694099,-9.684672901,-8.759033694,-9.021528394,-73.65502706,-6.382765878
1x8j,-9.72483,-9.42,-9.93,-112.352,-10.2581306034,-9.601779838,-10.14058475,-9.214945542,-9.65704188,-95.26916105,-9.615595348
1x8d,-5.2514,-8.85,-12.14,-68.128,-6.39008279372,-6.990648342,-7.557084275,-7.142618958,-7.225512022,-75.02055539,-3.053227833
1oyq,-7.35287,-10.16,-9.98,-146.815,-10.0265344224,-8.731402673,-8.952450842,-8.648509609,-8.772849204,-70.57747153,-9.615595348
1xq0,-5.4074,-5.5,-4.9,-72.612,-9.43783353506,-7.322220596,-8.814295736,-7.391298149,-7.847209997,-62.06612125,-8.759033694
1x8t,-8.63316,-12.64,-21.88,-116.192,-8.07375723661,-9.076790437,-9.90572107,-9.104421458,-9.366916158,-108.9474782,-10.77609824
1x8r,-9.2827,-10.29,-15,-124.686,-7.97079081207,-9.532702285,-10.74846721,-9.615595348,-9.960983112,-107.6665982,-8.455092462
1o3i,-7.9571,-7.67,-8.82,-98.161,-8.05391075814,-8.095889187,-8.524170014,-8.41364593,-8.344568377,-23.57889719,-10.08532271
1bap,-5.94432,-7.73,-9.38,-49.465,-6.14875003865,-6.907755279,-7.460375701,-6.907755279,-7.087356916,-64.61228391,-9.463624732
1hwr,-8.8644,-7.89,-8.32,-162.244,-9.752120433,-9.297838606,-10.88662232,-9.40836269,-9.864274538,-97.46644874,-11.50832029
1sbg,-10.18991,-13.24,-13.22,-202.527,-10.7392254052,-11.17674804,-12.65500767,-11.48068927,-11.770815,-145.1706278,-10.69320517
1nwl,-5.52692,-4.88,-4.98,-84.972,-8.87087278456,-7.41892917,-7.557084275,-7.253143043,-7.405113659,-72.95729353,-3.301907023
1o2z,-6.99996,-8.82,-10.35,-123.346,-9.94594308978,-8.634694099,-8.67614063,-8.689956141,-8.66232512,-20.5843687,-8.441276951
1x38,-8.30873,-9.09,-10.17,-112.875,-8.99432862415,-8.579432056,-8.869557778,-8.551801035,-8.66232512,-50.63544269,-12.11620276
1x39,-7.87382,-9.34,-10.96,-122.381,-9.28991210751,-8.399830419,-8.731402673,-8.579432056,-8.565616546,-64.35472317,-12.73790073
1i00,-6.12504,-7.4,-6.35,-91.91,-9.27817202601,-7.557084275,-8.275490824,-7.460375701,-7.764316934,-64.22058431,-8.759033694
2hxm,-7.40749,-13.49,-17.1,-125.901,-8.88591586708,-7.861025507,-8.082073676,-7.971549592,-7.971549592,-113.783113,-7.211696511
1v2u,-5.55559,-8.41,-7.28,-67.126,-6.32811770473,-7.073541406,-7.045910385,-7.349851617,-7.156434469,-38.09784363,-4.655827058
2bpv,-10.5657,-14.96,-15.38,-234.174,-11.1134516428,-11.2596411,-11.56358234,-11.6464754,-11.49450478,-169.3070325,-10.5964966
1jn2,-3.82078,-5.44,-4.58,-56.838,-6.06841031056,-6.824862216,-8.012996124,-7.045910385,-7.294589575,-31.79295825,-5.650543818
1tkb,-9.69271,-11.33,-9.44,-132.872,-8.57733269098,-9.767565964,-9.864274538,-9.491255753,-9.712303922,-66.1774607,-11.05240845
2izl,-7.85524,-11.61,-7.87,-112.526,-8.47096717388,-8.455092461,-8.537985525,-8.054442655,-8.344568377,-118.4508056,-8.289306335
1jn4,-8.37418,-11.99,-19.06,-180.218,-8.07950082937,-8.634694099,-8.855742268,-8.386014909,-8.620878588,-122.9235778,-6.838677726
2ez7,-3.4089,-4.52,-3.07,-31.87,-6.75739420272,-5.857776477,-6.065009135,-5.733436882,-5.885407498,-21.47352393,-6.023562603
1qka,-9.09347,-11.63,-17.98,-202.174,-8.81984223526,-10.22347781,-10.45834149,-9.781381475,-10.15440026,-136.3994107,-8.17878225
1b51,-7.39622,-11.34,-16.85,-169.693,-7.17024057011,-9.076790437,-9.284023095,-8.745218183,-9.035343905,-89.25685782,-10.18203128
1ssq,-3.77518,-5.85,-8.03,-40.042,-7.7951365391,-6.009747093,-6.230795262,-6.18934873,-6.147902198,-37.05305498,-8.289306335
1awi,-12.14964,-14.03,-13.75,-223.718,-8.95324042994,-10.95569987,-13.38722973,-11.54976683,-11.96423214,-163.5315085,-5.595281776
1b05,-7.77113,-10,-14.05,-179.149,-9.61233926276,-9.477440243,-9.781381475,-9.477440243,-9.574148817,-57.47582241,-9.836643517
1b32,-8.14331,-11.29,-14.83,-188.81,-10.1046943557,-9.726119433,-9.974798623,-9.40836269,-9.698488412,-80.43471779,-9.809012496
2a4m,-5.46716,-5.84,-3.22,-54.894,-7.54418077728,-7.225512022,-7.584715296,-7.239327532,-7.349851617,-31.99193504,-6.244610772
1b74,-4.18437,-5.28,-6.32,-54.593,-6.59686848717,-6.424212409,-6.548552004,-6.341319346,-6.43802792,-34.97520408,-1.796016373
1fo0,-12.37377,-19.34,-22.88,-313.693,-9.31744137859,-15.01745998,-15.8325751,-15.19706161,-15.34903223,-242.4720224,-7.722870402
2i3h,-8.28223,-11.51,-13.49,-176.404,-9.06555359866,-9.270207584,-10.69320517,-9.505071264,-9.822828007,-114.1692435,-10.22347781
1qaw,-8.2099,-9.24,-7.13,-97.131,-7.4095008512,-8.247859803,-9.17349901,-8.330752866,-8.579432057,-59.11707387,-7.073541406
1b5j,-9.1477,-11.81,-16.7,-182.424,-7.82314273481,-9.988614133,-10.05769169,-9.601779838,-9.878090049,-80.71879261,-10.26492434
1wdn,-6.23718,-9.44,-13.13,-87.862,-7.49317903414,-7.349851617,-7.639977339,-7.225512022,-7.405113659,-65.35710653,-8.703771652
2olb,-7.97653,-11.3,-17.19,-198.902,-9.20797135882,-9.90572107,-9.822828007,-9.463624732,-9.726119433,-106.3985791,-7.653792849
1laf,-6.61072,-8.1,-4.61,-97.062,-7.6078599181,-7.68142387,-8.16496674,-7.529453254,-7.791947955,-100.5226362,-10.84517579
1lag,-5.05793,-8.62,-4.96,-81.246,-8.17446773248,-7.211696511,-7.653792849,-7.211696511,-7.363667127,-47.44728082,-8.703771652
2bsu,-9.23912,-15.26,-18.04,-252.981,-8.78735348934,-12.28198889,-13.51156933,-12.30961991,-12.6964542,-206.4481994,-7.819578976
1b40,-9.40293,-12.17,-17,-202.997,-9.44511152002,-10.76228272,-10.5964966,-10.38926394,-10.58268109,-110.3818426,-10.05769169
1b3f,-8.28762,-11.7,-15.22,-188.664,-9.13148223754,-9.836643517,-9.726119433,-9.353100648,-9.643226369,-66.64895704,-9.518886774
1b3g,-8.05621,-9.84,-14.61,-187.015,-9.7986603543,-9.712303922,-10.14058475,-9.601779838,-9.822828007,-69.27525879,-9.256392074
1b46,-8.13891,-10.62,-15.88,-185.333,-9.66694427211,-9.532702285,-9.767565964,-9.270207584,-9.518886774,-101.276877,-7.294589575
1b3l,-7.01069,-10.55,-15.09,-153.009,-8.54135835823,-8.689956141,-8.786664715,-8.303121845,-8.593247567,-76.93815355,-8.137335719
1b3h,-9.41984,-11.59,-14.97,-208.534,-9.44470994918,-10.88662232,-10.70702068,-10.52741905,-10.70702068,-61.85372151,-8.579432057
1b58,-9.83048,-12.6,-15.51,-207.91,-8.86934463789,-11.05240845,-11.17674804,-10.69320517,-10.96951538,-94.28163944,-9.104421458
1jev,-9.52947,-11.96,-16.94,-221.987,-8.47204805265,-11.30108764,-10.94188436,-10.81754477,-11.02477743,-103.7684591,-9.518886774
1jet,-8.02818,-10.92,-15.3,-167.589,-8.27827248457,-9.132052479,-9.422178201,-9.021528394,-9.187314521,-87.57973877,-10.01624515
1jeu,-8.39399,-10.61,-16.04,-186.282,-7.72361840056,-9.933352091,-9.974798623,-9.518886774,-9.809012496,-92.83075773,-9.422178201
1b5i,-8.3973,-10.16,-16.18,-178.49,-7.54057620178,-9.560333306,-9.643226369,-9.228761053,-9.477440243,-96.23411176,-9.739934943
1f2o,-2.59903,-3.83,-1.82,-48.971,-7.17909953895,-6.728153642,-7.377482638,-6.990648342,-7.032094874,-1.358299077,-2.638762517
1jq8,-7.0982,-6.95,-5.08,-140.04,-10.5368601046,-9.228761053,-9.947167602,-8.980081863,-9.380731669,-56.0723982,-8.289306335
1utc,-8.92232,-14.99,-16.16,-194.143,-10.2899231117,-11.46687376,-13.09710401,-11.50832029,-12.01949419,-161.6136063,-6.286057304
