PDB,MMGBSA_dG_Bind_Coulomb,MMGBSA_dG_Bind_Covalent,MMGBSA_dG_Bind_Hbond,MMGBSA_dG_Bind_Lipo,MMGBSA_dG_Bind_Packing,MMGBSA_dG_Bind_Solv_GB,MMGBSA_dG_Bind_vdW,Lig_Strain_Energy,Experimental
2fzg,-494.2593449,9.238412032,-16.79099726,-11.3583946,-1.182423288,465.2363596,-24.38015156,9.703985296,-4.669642569
8abp,-63.41606237,0.966213434,-6.213772805,-17.38970913,0,25.6551025,-18.81712881,6.787683835,-11.05240845
1nw4,-47.71330188,2.060779324,-5.070058307,-27.90342715,-0.216606709,31.34077669,-40.91755988,4.08140502,-12.53066808
1bxq,37.46541903,6.071016429,-4.991666341,-50.46174167,-0.033449097,-28.6111569,-82.45935608,10.71579502,-10.19584679
1add,-28.12722679,2.494998654,-6.881974859,-22.94043958,-1.213195768,71.01933132,-41.99916807,7.435433494,-9.311654116
1lgw,-6.042021058,-0.022784569,-0.745356308,-20.05679597,-1.30E-08,3.824568673,-21.12683004,0.507082215,-5.526204223
1lgt,-26.21232386,2.416471739,-1.591460433,-26.51588502,-2.611413626,22.54810222,-34.09760437,3.366179344,-8.42746144
1v0l,-54.55382411,1.40740905,-4.696230043,-19.50648593,0,50.62506887,-29.04570511,4.040632598,-10.43071047
2f6t,-48.56134135,7.559562604,-10.56682362,-25.54190786,-0.220083844,46.93825092,-43.26268392,7.998942888,-6.382765878
1x8j,-24.66782557,1.498882224,-0.513584509,-59.83710371,0,31.86524111,-43.61477059,1.342651878,-9.615595348
1x8d,-51.74044189,-0.43976423,-2.027696787,-19.8720657,0,15.49543988,-16.43602665,4.789879297,-3.053227833
1oyq,-234.6179118,1.642139227,-8.41536099,-31.94288109,-1.023658867,250.365764,-46.58556194,9.465167994,-9.615595348
1xq0,-19.7032514,1.579951065,-2.285215854,-18.62820238,-1.574596396,10.95047578,-32.40528209,4.904335726,-8.759033694
1x8t,-466.8080432,4.294874561,-41.43077409,-16.17916605,0,426.4019417,-15.22631124,10.93790469,-10.77609824
1x8r,-444.7151541,4.685127292,-44.77854894,-17.21548756,0,412.5160307,-18.15856556,8.788395793,-8.455092462
1o3i,-197.0939849,2.630089613,-2.564467131,-23.94829093,-3.932035355,236.4837559,-35.15396441,3.515089175,-10.08532271
1bap,-47.32447281,1.180790202,-5.199579838,-14.5704549,0,19.43716247,-18.13572898,7.297710507,-9.463624732
1hwr,-24.45809642,1.96577636,-2.565681465,-53.27606688,-1.00E-11,37.46535336,-56.59773371,4.0631855,-11.50832029
1sbg,-44.86706054,3.847026877,-2.483449924,-70.37144107,-1.791912216,50.25876287,-79.76255384,8.552489489,-10.69320517
1nwl,-118.8931908,3.087702892,-6.324374188,-22.30451396,-1.61E-06,107.8520068,-36.37492273,7.366589528,-3.301907023
1o2z,-55.86894913,5.521194757,-4.063390144,-25.64530652,-0.670404881,98.24722792,-38.10474073,8.751042186,-8.441276951
1x38,-22.50867017,-2.156484245,-5.128134622,-30.79759249,-2.906306788,55.27034016,-42.40859458,7.335579434,-12.11620276
1x39,-31.29173858,-1.171043982,-6.056982088,-33.4373057,-0.67453394,53.87937428,-45.60249319,10.86122722,-12.73790073
1i00,-57.97643337,-0.516114174,-4.846114887,-28.92102942,-0.222826985,78.14316272,-49.88122814,0.787783881,-8.759033694
2hxm,-143.6337655,3.702722726,-7.396276328,-14.20571535,-3.169666163,95.73943543,-44.81984783,4.074825464,-7.211696511
1v2u,-224.3807922,1.224964991,-7.103912565,-13.71156025,-7.00E-10,228.6872079,-22.81375151,2.359185032,-4.655827058
2bpv,-57.00885456,2.823164428,-3.633788701,-79.25203365,-0.291807657,58.92407694,-90.86778931,10.96951273,-10.5964966
1jn2,26.98916217,1.795840025,-3.718574139,-13.60708646,-0.372401019,-22.50808368,-20.37181521,5.801686363,-5.650543818
1bai,-113.6612258,8.328545294,-7.073403781,-81.70290471,-1.69E-07,98.04321532,-100.3370315,24.55715779,-10.63794313
1tkb,159.7558962,3.669081559,-5.370548552,-44.98845083,-2.11028112,-119.6567134,-57.47644455,9.318269282,-11.05240845
2izl,-58.53885458,1.464305773,-7.20953483,-50.24333594,0,31.49824971,-35.42163568,2.503488784,-8.289306335
1jn4,-174.1901266,7.379497262,-15.85275853,-13.50874854,-5.350707064,130.0667243,-51.46745845,13.62324202,-6.838677726
2ez7,3.524738563,0.638952967,-1.112678906,-3.3422881,-2.205208965,-5.680335057,-13.29670444,0.626692931,-6.023562603
1qka,-280.3625587,7.078101763,-12.85252999,-18.76568178,-0.593842892,238.5473868,-69.45028579,11.88509159,-8.17878225
1b51,-185.0229024,1.58493564,-9.295638197,-7.71691114,0,165.879042,-54.82716833,6.443445338,-10.18203128
1ssq,-12.86196708,0.650525815,-3.594254042,-4.9765347,0,0.618452328,-16.88927725,0.529907691,-8.289306335
1awi,-26.91605003,8.983441502,-2.004894738,-75.56340971,0,11.09645183,-79.12704734,14.6445078,-5.595281776
1b05,-126.6714374,6.744636442,-6.478566869,-8.00038207,0,134.7903652,-57.86043766,13.14979505,-9.836643517
1b32,-146.9119517,4.693342313,-6.494186823,-21.93339132,0,153.8822074,-63.67073755,8.997366615,-9.809012496
2a4m,6.542979015,2.949445848,-0.968251912,-17.02344775,-0.566919822,7.642284,-30.56802454,3.846277757,-6.244610772
1b74,-8.82345696,1.274085123,-1.716978715,-7.84029531,-1.36E-06,6.835598897,-24.70415574,0.939970508,-1.796016373
1fo0,-145.1914738,11.421685,-11.33151316,-77.11204264,-1.924532973,104.185038,-125.0612671,17.99743048,-7.722870402
2i3h,-99.48828753,6.350823996,-4.753206555,-35.70351132,-0.478350015,64.6134905,-44.71020253,7.985412138,-10.22347781
1qaw,-27.40675907,2.160698186,-1.862929462,-23.54993722,-0.761626278,21.1187642,-28.81528422,2.221487315,-7.073541406
1b5j,-128.226873,3.639997639,-8.763604746,-11.36955342,-2.137808399,130.2941996,-65.10725547,10.08776353,-10.26492434
1wdn,-28.93923221,4.620850477,-5.694877857,-12.37325694,-2.10263932,0.013480472,-20.88143109,3.627035874,-8.703771652
2olb,-239.6669331,5.127394667,-11.57697095,0,0,203.7596155,-64.04168523,9.374919926,-7.653792849
1laf,-100.1092263,1.375138118,-5.971102108,-22.83141889,0,52.0789403,-25.06496728,1.419698487,-10.84517579
1lag,-13.79431693,1.226674903,-4.355353487,-12.42223369,-0.506382476,1.586726437,-19.18239558,1.625760934,-8.703771652
2bsu,-136.2166417,10.63137703,-6.814344117,-77.02087346,-0.135328869,108.8751824,-105.7205847,17.99487095,-7.819578976
1b40,-180.2362522,2.225917064,-8.478997582,-18.84963381,-1.282746111,162.0509206,-65.81105054,8.366999601,-10.05769169
1b3f,-128.4712142,1.758371922,-8.68537858,-11.44201771,-1.589954991,143.0411879,-61.25995132,5.417380085,-9.518886774
1b3g,-144.7566879,5.053514427,-5.935516604,-17.96013632,0,153.0153745,-58.6918069,9.753965462,-9.256392074
1b46,-169.7420615,5.030812345,-8.526301863,-14.56534326,0,145.3371038,-58.81108643,7.209087939,-7.294589575
1b3l,-177.7698926,1.508743518,-7.699698445,-3.90267218,0,164.3492035,-53.42383729,3.330451933,-8.137335719
1b3h,-122.0560799,8.145564044,-6.587325546,-19.19528799,-1.241955611,147.5843718,-68.50300828,13.0347852,-8.579432057
1b58,-161.9602729,4.127024667,-6.479261055,-18.37037064,-1.538379961,154.3297231,-64.3901027,7.67176885,-9.104421458
1jev,-200.5029045,5.925417554,-9.060960475,-22.875461,-1.215447559,195.248357,-71.28746017,7.184479093,-9.518886774
1jet,-182.2972989,3.033791752,-7.582869297,-8.17546977,0,162.2694335,-54.82732613,6.313732386,-10.01624515
1jeu,-112.8349807,5.580219622,-13.83740997,-11.58891053,0,99.82558779,-59.97526401,10.06932036,-9.422178201
1jd5,-73.75954954,2.327287865,-3.080803168,-57.69471635,-0.55019324,59.44188203,-71.13665447,11.01301837,-9.145867989
1b5i,-221.8223643,8.548751139,-7.861357525,-7.56596288,-1.859442816,188.7083531,-58.47131533,14.42713544,-9.739934943
1f2o,2.86437211,-0.214284521,-2.462025678,-17.18130316,0,35.28763021,-19.65268805,1.889971511,-2.638762517
1jq8,33.88502165,6.668758337,-1.270427492,-47.93825089,-3.74E-06,12.75733775,-60.09820134,17.7753228,-8.289306335
1utc,-114.1647179,4.99339429,-10.18932072,-58.0686771,-1.990462285,101.745942,-83.81735291,9.818895412,-6.286057304
