PDB,MMGBSA_dG_Bind_Coulomb,MMGBSA_dG_Bind_Covalent,MMGBSA_dG_Bind_Hbond,MMGBSA_dG_Bind_Lipo,MMGBSA_dG_Bind_Packing,MMGBSA_dG_Bind_Solv_GB,MMGBSA_dG_Bind_vdW,Lig_Strain_Energy,Experimental
1kzk,-28.92855977,1.221067966,-2.532646938,-75.59031626,-0.054145886,41.30354922,-92.82834734,7.231305795,-14.35431547
2fzg,-435.8578038,4.003773476,-14.93033369,-12.6556214,-1.040228766,407.2653644,-35.37386219,4.168685094,-4.669642569
8abp,-48.04900999,1.214892903,-6.011725942,-17.91088354,0,24.74599667,-22.71230229,6.381626134,-11.05240845
1nw4,-39.42176227,5.974960399,-4.633697769,-29.0618749,-0.242090405,32.80031823,-41.36112822,3.713459392,-12.53066808
1bxq,81.91166843,6.442285013,-3.524256901,-55.99078858,-0.035440335,-52.91279798,-78.03085363,11.50186452,-10.19584679
1add,-20.40923292,2.257583511,-7.949930349,-23.58522805,-1.970658435,63.48196844,-40.75553958,6.677339141,-9.311654116
1lgw,-6.042021058,-0.022784569,-0.745356308,-20.05679597,-1.30E-08,3.824568673,-21.12683004,0.507082215,-5.526204223
1lgt,-18.14173799,1.616735717,-1.910613959,-26.83401953,-3.114240493,21.79494523,-35.82955315,1.055428136,-8.42746144
1v0l,-32.66055771,1.179103543,-3.136438792,-18.32803143,0,47.67937651,-26.87084805,0.488064863,-10.43071047
2f6t,-34.40373408,4.88012589,-9.190330866,-31.69828393,-0.599467993,37.54018947,-47.78130903,4.985000332,-6.382765878
1x8j,-12.03305844,0.348585359,-0.015315608,-60.88681479,0,30.35658461,-44.99699779,0.595144355,-9.615595348
1x8d,-31.59360289,1.603304955,-1.18946697,-19.93102048,0,14.734167,-21.26336592,0.182507562,-3.053227833
1oyq,-228.2350101,4.604658786,-8.683601943,-36.79431639,-0.92388262,236.904213,-51.75733729,7.38929047,-9.615595348
1xq0,-5.062971032,3.287251265,-1.920994457,-19.16477916,-3.602231181,6.128229726,-39.09683341,3.584545974,-8.759033694
1x8t,-396.8131084,10.61363094,-37.02941011,-15.84218179,0,365.9657455,-29.73104613,10.21097127,-10.77609824
1x8r,-398.9292041,5.702153121,-40.74699718,-13.55615993,0,374.0363018,-19.59363186,10.49098445,-8.455092462
1o3i,-192.2872689,2.108490526,-2.468597176,-23.98479946,-2.587898617,230.606431,-34.00862737,3.357980051,-10.08532271
1bap,-40.45405847,1.070381694,-5.201199611,-14.60365641,0,21.1638762,-18.74750228,8.708814829,-9.463624732
1hwr,-24.45809642,1.96577636,-2.565681465,-53.27606688,-1.00E-11,37.46535336,-56.59773371,4.0631855,-11.50832029
1sbg,-27.02784906,3.695220164,-1.903976562,-71.06525739,-1.461971964,46.87079427,-79.50293247,8.302038524,-10.69320517
1nwl,-103.1443817,3.02893531,-3.956208799,-23.00932253,-0.344745368,98.11901403,-37.39353458,6.521230621,-3.301907023
1o2z,-39.25980237,4.950070584,-3.576733931,-26.54013963,-0.968160265,101.9053487,-38.47502021,9.60480541,-8.441276951
1x38,-13.46228171,-0.671820116,-4.285857109,-32.82188371,-5.879620443,54.35047582,-39.89017728,5.678373163,-12.11620276
1x39,-19.27694905,1.339623665,-5.816434364,-36.08959014,-1.193758137,58.9279976,-44.32110659,8.6156385,-12.73790073
1i00,-57.85820674,4.598303302,-3.391347693,-31.370562,-0.273081489,81.900675,-51.7131775,6.45291603,-8.759033694
2hxm,-117.1509125,3.191900447,-4.907284511,-14.88712199,-3.497490856,95.43200225,-45.52641996,3.384996163,-7.211696511
1v2u,-223.4435269,2.39817248,-7.570994421,-13.58740892,0,225.4807202,-19.50343007,4.144315551,-4.655827058
2bpv,-38.2703553,6.944640251,-3.437718776,-81.4304443,-0.22594533,52.79346301,-87.41602588,12.44415087,-10.5964966
1jn2,61.74519855,5.060180136,-4.228661036,-16.30177348,-3.196213971,-36.16946881,-31.32648461,5.621383685,-5.650543818
1bai,-75.36976034,6.813754811,-6.434146753,-81.78955544,-0.113018502,83.27589787,-104.7093883,17.8754667,-10.63794313
1tkb,159.7558962,3.669081559,-5.370548552,-44.98845083,-2.11028112,-119.6567134,-57.47644455,9.318269282,-11.05240845
2izl,-43.85733826,2.009114515,-5.917066397,-50.12112199,0,22.51881371,-39.82420317,2.135049027,-8.289306335
1jn4,-130.2245379,7.506516196,-12.59081183,-17.35129126,-4.827566647,123.4925032,-57.29420349,16.19713099,-6.838677726
2ez7,3.524738563,0.638952967,-1.112678906,-3.3422881,-2.205208965,-5.680335057,-13.29670444,0.626692931,-6.023562603
1qka,-280.3625587,7.078101763,-12.85252999,-18.76568178,-0.593842892,238.5473868,-69.45028579,11.88509159,-8.17878225
1b51,-185.0229024,1.58493564,-9.295638197,-7.71691114,0,165.879042,-54.82716833,6.443445338,-10.18203128
1ssq,-12.86196708,0.650525815,-3.594254042,-4.9765347,0,0.618452328,-16.88927725,0.529907691,-8.289306335
1awi,-26.91605003,8.983441502,-2.004894738,-75.56340971,0,11.09645183,-79.12704734,14.6445078,-5.595281776
1b05,-126.6714374,6.744636442,-6.478566869,-8.00038207,0,134.7903652,-57.86043766,13.14979505,-9.836643517
1b32,-146.9119517,4.693342313,-6.494186823,-21.93339132,0,153.8822074,-63.67073755,8.997366615,-9.809012496
2a4m,6.542979015,2.949445848,-0.968251912,-17.02344775,-0.566919822,7.642284,-30.56802454,3.846277757,-6.244610772
1b74,-8.82345696,1.274085123,-1.716978715,-7.84029531,-1.36E-06,6.835598897,-24.70415574,0.939970508,-1.796016373
1fo0,-145.1914738,11.421685,-11.33151316,-77.11204264,-1.924532973,104.185038,-125.0612671,17.99743048,-7.722870402
2i3h,-99.48828753,6.350823996,-4.753206555,-35.70351132,-0.478350015,64.6134905,-44.71020253,7.985412138,-10.22347781
1qaw,-27.40675907,2.160698186,-1.862929462,-23.54993722,-0.761626278,21.1187642,-28.81528422,2.221487315,-7.073541406
1b5j,-128.226873,3.639997639,-8.763604746,-11.36955342,-2.137808399,130.2941996,-65.10725547,10.08776353,-10.26492434
1wdn,-28.93923221,4.620850477,-5.694877857,-12.37325694,-2.10263932,0.013480472,-20.88143109,3.627035874,-8.703771652
2olb,-239.6669331,5.127394667,-11.57697095,0,0,203.7596155,-64.04168523,9.374919926,-7.653792849
1laf,-100.1092263,1.375138118,-5.971102108,-22.83141889,0,52.0789403,-25.06496728,1.419698487,-10.84517579
1lag,-13.79431693,1.226674903,-4.355353487,-12.42223369,-0.506382476,1.586726437,-19.18239558,1.625760934,-8.703771652
2bsu,-136.2166417,10.63137703,-6.814344117,-77.02087346,-0.135328869,108.8751824,-105.7205847,17.99487095,-7.819578976
1b40,-180.2362522,2.225917064,-8.478997582,-18.84963381,-1.282746111,162.0509206,-65.81105054,8.366999601,-10.05769169
1b3f,-128.4712142,1.758371922,-8.68537858,-11.44201771,-1.589954991,143.0411879,-61.25995132,5.417380085,-9.518886774
1b3g,-144.7566879,5.053514427,-5.935516604,-17.96013632,0,153.0153745,-58.6918069,9.753965462,-9.256392074
1b46,-169.7420615,5.030812345,-8.526301863,-14.56534326,0,145.3371038,-58.81108643,7.209087939,-7.294589575
1b3l,-177.7698926,1.508743518,-7.699698445,-3.90267218,0,164.3492035,-53.42383729,3.330451933,-8.137335719
1b3h,-122.0560799,8.145564044,-6.587325546,-19.19528799,-1.241955611,147.5843718,-68.50300828,13.0347852,-8.579432057
1b58,-161.9602729,4.127024667,-6.479261055,-18.37037064,-1.538379961,154.3297231,-64.3901027,7.67176885,-9.104421458
1jet,-182.2972989,3.033791752,-7.582869297,-8.17546977,0,162.2694335,-54.82732613,6.313732386,-10.01624515
1jeu,-112.8349807,5.580219622,-13.83740997,-11.58891053,0,99.82558779,-59.97526401,10.06932036,-9.422178201
1jd5,-73.75954954,2.327287865,-3.080803168,-57.69471635,-0.55019324,59.44188203,-71.13665447,11.01301837,-9.145867989
1b5i,-221.8223643,8.548751139,-7.861357525,-7.56596288,-1.859442816,188.7083531,-58.47131533,14.42713544,-9.739934943
1f2o,0.84267156,1.29523754,-1.049653686,-16.99122241,0,5.016705981,-17.96451574,2.249261417,-2.638762517
1jq8,33.88502165,6.668758337,-1.270427492,-47.93825089,-3.74E-06,12.75733775,-60.09820134,17.7753228,-8.289306335
1utc,-114.1647179,4.99339429,-10.18932072,-58.0686771,-1.990462285,101.745942,-83.81735291,9.818895412,-6.286057304
1jev,-200.5029045,5.925417554,-9.060960475,-22.875461,-1.215447559,195.248357,-71.28746017,7.184479093,-9.518886774
